longitude,latitude,floor,buildingid,spaceid,relativeposition,userid,phoneid,timestamp,validation
-7325.052900001408,4864818.703599997,3,2,124,2,5,3,1371722023,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722237,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722288,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722446,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722395,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722339,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714259,0
-7316.4574000015855,4864800.7843,3,2,135,2,5,3,1371722717,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714010,0
-7317.526099998503,4864794.559299998,3,2,137,2,5,3,1371723181,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714091,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714463,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714395,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714611,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714332,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714825,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714888,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714717,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714770,0
-7331.747999999671,4864767.318000004,2,2,210,2,5,3,1371715119,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371714992,0
-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715209,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714941,0
-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715050,0
-7404.8357000015685,4864808.159000002,2,2,217,2,5,3,1371715593,0
-7408.338870193808,4864811.529825352,2,2,217,1,5,3,1371715638,0
-7390.761199999601,4864835.141000004,3,2,141,2,5,3,1371719851,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715320,0
-7380.934599999338,4864847.235600002,3,2,103,2,5,3,1371720186,0
-7383.733100000769,4864842.191699997,3,2,143,2,5,3,1371720080,0
-7381.754700001329,4864845.757299997,3,2,102,2,5,3,1371720136,0
-7386.105999998747,4864837.9142,3,2,101,2,5,3,1371720011,0
-7390.435400001706,4864835.897,3,2,140,2,5,3,1371719900,0
-7375.028700001538,4864855.459899999,3,2,106,2,5,3,1371720373,0
-7377.096400000155,4864854.1538999975,3,2,105,2,5,3,1371720326,0
-7372.802999999374,4864849.302699998,3,2,107,2,5,3,1371720490,0
-7374.347500000149,4864845.604699999,3,2,111,2,5,3,1371720438,0
-7377.846599999814,4864852.802199997,3,2,104,2,5,3,1371720280,0
-7370.01060000062,4864847.753600001,3,2,107,2,5,3,1371720541,0
-7366.095899999142,4864845.581600003,3,2,108,2,5,3,1371720675,0
-7363.282400000841,4864844.020599999,3,2,108,2,5,3,1371720728,0
-7373.052799999715,4864844.886500001,3,2,112,2,5,3,1371720593,0
-7366.242400001734,4864841.108000003,3,2,114,2,5,3,1371720821,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720882,0
-7367.458799999206,4864841.782799996,3,2,113,2,5,3,1371720778,0
-7356.611999999732,4864840.32,3,2,109,2,5,3,1371721028,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720981,0
-7360.497299998999,4864837.920500003,3,2,115,2,5,3,1371721086,0
-7352.339699998499,4864837.9498,3,2,110,2,5,3,1371721206,0
-7359.331099998206,4864837.273500003,3,2,116,2,5,3,1371721133,0
-7353.723400000484,4864834.1625000015,3,2,117,2,5,3,1371721261,0
-7352.520300000906,4864833.494800001,3,2,118,2,5,3,1371721307,0
-7336.2989999987185,4864829.050399996,3,2,128,2,5,3,1371721428,0
-7337.5278999991715,4864825.624499999,3,2,121,2,5,3,1371721530,0
-7338.66330000013,4864826.254299998,3,2,120,2,5,3,1371721487,0
-7345.42330000177,4864829.557700002,3,2,119,2,5,3,1371721361,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721608,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721864,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721705,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721645,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721969,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721911,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722177,0
-7325.052900001408,4864818.703599997,3,2,124,2,5,3,1371722026,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722241,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722399,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722291,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722450,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722343,0
-7317.526099998503,4864794.559299998,3,2,137,2,5,3,1371723182,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714263,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714335,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714014,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714095,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714399,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714720,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714774,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714615,0
-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715054,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714829,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714945,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714892,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371714996,0
-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715213,0
-7404.8357000015685,4864808.159000002,2,2,217,2,5,3,1371715596,0
-7331.747999999671,4864767.318000004,2,2,210,2,5,3,1371715122,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715324,0
-7390.435400001706,4864835.897,3,2,140,2,5,3,1371719903,0
-7408.338870193808,4864811.529825352,2,2,217,1,5,3,1371715641,0
-7390.761199999601,4864835.141000004,3,2,141,2,5,3,1371719855,0
-7386.105999998747,4864837.9142,3,2,101,2,5,3,1371720014,0
-7377.846599999814,4864852.802199997,3,2,104,2,5,3,1371720283,0
-7377.096400000155,4864854.1538999975,3,2,105,2,5,3,1371720329,0
-7381.754700001329,4864845.757299997,3,2,102,2,5,3,1371720140,0
-7383.733100000769,4864842.191699997,3,2,143,2,5,3,1371720084,0
-7380.934599999338,4864847.235600002,3,2,103,2,5,3,1371720190,0
-7375.028700001538,4864855.459899999,3,2,106,2,5,3,1371720377,0
-7370.01060000062,4864847.753600001,3,2,107,2,5,3,1371720544,0
-7374.347500000149,4864845.604699999,3,2,111,2,5,3,1371720442,0
-7372.802999999374,4864849.302699998,3,2,107,2,5,3,1371720494,0
-7367.458799999206,4864841.782799996,3,2,113,2,5,3,1371720782,0
-7373.052799999715,4864844.886500001,3,2,112,2,5,3,1371720596,0
-7363.282400000841,4864844.020599999,3,2,108,2,5,3,1371720731,0
-7366.095899999142,4864845.581600003,3,2,108,2,5,3,1371720679,0
-7360.497299998999,4864837.920500003,3,2,115,2,5,3,1371721093,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720989,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720885,0
-7366.242400001734,4864841.108000003,3,2,114,2,5,3,1371720824,0
-7356.611999999732,4864840.32,3,2,109,2,5,3,1371721032,0
-7352.520300000906,4864833.494800001,3,2,118,2,5,3,1371721310,0
-7352.339699998499,4864837.9498,3,2,110,2,5,3,1371721210,0
-7359.331099998206,4864837.273500003,3,2,116,2,5,3,1371721143,0
-7353.723400000484,4864834.1625000015,3,2,117,2,5,3,1371721263,0
-7345.42330000177,4864829.557700002,3,2,119,2,5,3,1371721365,0
-7337.5278999991715,4864825.624499999,3,2,121,2,5,3,1371721533,0
-7338.66330000013,4864826.254299998,3,2,120,2,5,3,1371721490,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721652,0
-7336.2989999987185,4864829.050399996,3,2,128,2,5,3,1371721431,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721914,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721789,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721705,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721867,0
-7323.891800001264,4864818.059199996,3,2,125,2,5,3,1371722123,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722181,0
-7325.052900001408,4864818.703599997,3,2,124,2,5,3,1371722030,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721972,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722244,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722295,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722346,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722453,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722402,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714402,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714338,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714098,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714266,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714017,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714724,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714618,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714832,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714778,0
-7331.747999999671,4864767.318000004,2,2,210,2,5,3,1371715126,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371714999,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714895,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714948,0
-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715057,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715327,0
-7408.338870193808,4864811.529825352,2,2,217,1,5,3,1371715641,0
-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715216,0
-7404.8357000015685,4864808.159000002,2,2,217,2,5,3,1371715600,0
-7386.105999998747,4864837.9142,3,2,101,2,5,3,1371720017,0
-7383.733100000769,4864842.191699997,3,2,143,2,5,3,1371720087,0
-7381.754700001329,4864845.757299997,3,2,102,2,5,3,1371720143,0
-7390.761199999601,4864835.141000004,3,2,141,2,5,3,1371719858,0
-7390.435400001706,4864835.897,3,2,140,2,5,3,1371719906,0
-7380.934599999338,4864847.235600002,3,2,103,2,5,3,1371720193,0
-7375.028700001538,4864855.459899999,3,2,106,2,5,3,1371720380,0
-7377.096400000155,4864854.1538999975,3,2,105,2,5,3,1371720333,0
-7377.846599999814,4864852.802199997,3,2,104,2,5,3,1371720286,0
-7373.052799999715,4864844.886500001,3,2,112,2,5,3,1371720599,0
-7366.095899999142,4864845.581600003,3,2,108,2,5,3,1371720682,0
-7372.802999999374,4864849.302699998,3,2,107,2,5,3,1371720497,0
-7374.347500000149,4864845.604699999,3,2,111,2,5,3,1371720445,0
-7370.01060000062,4864847.753600001,3,2,107,2,5,3,1371720547,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720888,0
-7363.282400000841,4864844.020599999,3,2,108,2,5,3,1371720735,0
-7367.458799999206,4864841.782799996,3,2,113,2,5,3,1371720785,0
-7366.242400001734,4864841.108000003,3,2,114,2,5,3,1371720828,0
-7356.611999999732,4864840.32,3,2,109,2,5,3,1371721036,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720989,0
-7360.497299998999,4864837.920500003,3,2,115,2,5,3,1371721097,0
-7359.331099998206,4864837.273500003,3,2,116,2,5,3,1371721145,0
-7352.339699998499,4864837.9498,3,2,110,2,5,3,1371721213,0
-7353.723400000484,4864834.1625000015,3,2,117,2,5,3,1371721267,0
-7352.520300000906,4864833.494800001,3,2,118,2,5,3,1371721314,0
-7345.42330000177,4864829.557700002,3,2,119,2,5,3,1371721368,0
-7336.2989999987185,4864829.050399996,3,2,128,2,5,3,1371721434,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721707,0
-7338.66330000013,4864826.254299998,3,2,120,2,5,3,1371721494,0
-7337.5278999991715,4864825.624499999,3,2,121,2,5,3,1371721536,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721918,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721871,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722248,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722185,0
-7323.891800001264,4864818.059199996,3,2,125,2,5,3,1371722126,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722298,0
-7316.4574000015855,4864800.7843,3,2,135,2,5,3,1371722726,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722457,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722349,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722406,0
-7317.526099998503,4864794.559299998,3,2,137,2,5,3,1371723190,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714270,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714342,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714101,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714020,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714727,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714781,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714619,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714406,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714836,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371715002,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714898,0
-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715061,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714952,0
-7327.492165092379,4864766.668530561,2,2,210,1,5,3,1371715217,0
-7331.747999999671,4864767.318000004,2,2,210,2,5,3,1371715129,0
-7404.8357000015685,4864808.159000002,2,2,217,2,5,3,1371715603,0
-7390.761199999601,4864835.141000004,3,2,141,2,5,3,1371719862,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715328,0
-7386.105999998747,4864837.9142,3,2,101,2,5,3,1371720021,0
-7383.733100000769,4864842.191699997,3,2,143,2,5,3,1371720090,0
-7390.435400001706,4864835.897,3,2,140,2,5,3,1371719910,0
-7381.754700001329,4864845.757299997,3,2,102,2,5,3,1371720146,0
-7380.934599999338,4864847.235600002,3,2,103,2,5,3,1371720197,0
-7375.028700001538,4864855.459899999,3,2,106,2,5,3,1371720384,0
-7377.096400000155,4864854.1538999975,3,2,105,2,5,3,1371720336,0
-7374.347500000149,4864845.604699999,3,2,111,2,5,3,1371720449,0
-7377.846599999814,4864852.802199997,3,2,104,2,5,3,1371720290,0
-7366.095899999142,4864845.581600003,3,2,108,2,5,3,1371720686,0
-7373.052799999715,4864844.886500001,3,2,112,2,5,3,1371720603,0
-7370.01060000062,4864847.753600001,3,2,107,2,5,3,1371720551,0
-7372.802999999374,4864849.302699998,3,2,107,2,5,3,1371720500,0
-7367.458799999206,4864841.782799996,3,2,113,2,5,3,1371720788,0
-7363.282400000841,4864844.020599999,3,2,108,2,5,3,1371720738,0
-7366.242400001734,4864841.108000003,3,2,114,2,5,3,1371720831,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720892,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720992,0
-7353.723400000484,4864834.1625000015,3,2,117,2,5,3,1371721270,0
-7360.497299998999,4864837.920500003,3,2,115,2,5,3,1371721096,0
-7356.611999999732,4864840.32,3,2,109,2,5,3,1371721050,0
-7359.331099998206,4864837.273500003,3,2,116,2,5,3,1371721144,0
-7352.339699998499,4864837.9498,3,2,110,2,5,3,1371721217,0
-7352.520300000906,4864833.494800001,3,2,118,2,5,3,1371721317,0
-7345.42330000177,4864829.557700002,3,2,119,2,5,3,1371721372,0
-7338.66330000013,4864826.254299998,3,2,120,2,5,3,1371721497,0
-7336.2989999987185,4864829.050399996,3,2,128,2,5,3,1371721438,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721620,0
-7337.5278999991715,4864825.624499999,3,2,121,2,5,3,1371721540,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721710,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721875,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721656,0
-7323.891800001264,4864818.059199996,3,2,125,2,5,3,1371722129,0
-7325.052900001408,4864818.703599997,3,2,124,2,5,3,1371722038,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721921,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721980,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722353,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722188,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722302,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722251,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714273,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714024,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714105,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722409,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722460,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714409,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714622,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714730,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714345,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714955,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714784,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371715006,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714902,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714839,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715332,0
-7331.747999999671,4864767.318000004,2,2,210,2,5,3,1371715130,0
-7338.009399998933,4864757.397500001,2,2,209,2,5,3,1371715064,0
-7404.8357000015685,4864808.159000002,2,2,217,2,5,3,1371715607,0
-7390.761199999601,4864835.141000004,3,2,141,2,5,3,1371719865,0
-7390.435400001706,4864835.897,3,2,140,2,5,3,1371719913,0
-7386.105999998747,4864837.9142,3,2,101,2,5,3,1371720024,0
-7381.754700001329,4864845.757299997,3,2,102,2,5,3,1371720150,0
-7383.733100000769,4864842.191699997,3,2,143,2,5,3,1371720094,0
-7377.096400000155,4864854.1538999975,3,2,105,2,5,3,1371720340,0
-7375.028700001538,4864855.459899999,3,2,106,2,5,3,1371720387,0
-7380.934599999338,4864847.235600002,3,2,103,2,5,3,1371720200,0
-7377.846599999814,4864852.802199997,3,2,104,2,5,3,1371720293,0
-7372.802999999374,4864849.302699998,3,2,107,2,5,3,1371720504,0
-7370.01060000062,4864847.753600001,3,2,107,2,5,3,1371720554,0
-7373.052799999715,4864844.886500001,3,2,112,2,5,3,1371720606,0
-7366.095899999142,4864845.581600003,3,2,108,2,5,3,1371720689,0
-7374.347500000149,4864845.604699999,3,2,111,2,5,3,1371720452,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720998,0
-7363.282400000841,4864844.020599999,3,2,108,2,5,3,1371720741,0
-7359.148499999195,4864841.7272000015,3,2,109,2,5,3,1371720892,0
-7367.458799999206,4864841.782799996,3,2,113,2,5,3,1371720792,0
-7366.242400001734,4864841.108000003,3,2,114,2,5,3,1371720835,0
-7359.331099998206,4864837.273500003,3,2,116,2,5,3,1371721148,0
-7352.339699998499,4864837.9498,3,2,110,2,5,3,1371721220,0
-7360.497299998999,4864837.920500003,3,2,115,2,5,3,1371721110,0
-7353.723400000484,4864834.1625000015,3,2,117,2,5,3,1371721274,0
-7352.520300000906,4864833.494800001,3,2,118,2,5,3,1371721321,0
-7345.42330000177,4864829.557700002,3,2,119,2,5,3,1371721375,0
-7338.66330000013,4864826.254299998,3,2,120,2,5,3,1371721500,0
-7337.5278999991715,4864825.624499999,3,2,121,2,5,3,1371721543,0
-7336.2989999987185,4864829.050399996,3,2,128,2,5,3,1371721441,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721880,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721660,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721610,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721797,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722192,0
-7323.891800001264,4864818.059199996,3,2,125,2,5,3,1371722133,0
-7331.918400000781,4864822.512199998,3,2,122,2,5,3,1371721925,0
-7329.376800000668,4864825.210199997,3,2,129,2,5,3,1371721983,0
-7325.052900001408,4864818.703599997,3,2,124,2,5,3,1371722041,0
-7318.160399999469,4864814.879600003,3,2,126,2,5,3,1371722255,0
-7316.680700000374,4864814.058700003,3,2,127,2,5,3,1371722305,0
-7311.919399999082,4864808.963799998,3,2,132,2,5,3,1371722413,0
-7309.517499998212,4864813.293499999,3,2,131,2,5,3,1371722356,0
-7312.662200000137,4864807.624899998,3,2,133,2,5,3,1371722463,0
-7317.526099998503,4864794.559299998,3,2,137,2,5,3,1371723197,0
-7408.925999999045,4864793.862999998,2,2,202,2,5,3,1371714108,0
-7405.079300001264,4864791.728799999,2,2,220,2,5,3,1371714276,0
-7410.865299999715,4864797.881499998,2,2,201,2,5,3,1371714027,0
-7384.873199999332,4864780.518700004,2,2,204,2,5,3,1371714413,0
-7375.182999998331,4864773.673,2,2,214,2,5,3,1371714625,0
-7395.213199999183,4864786.255099997,2,2,203,2,5,3,1371714349,0
-7359.4400999993095,4864766.4086000025,2,2,205,2,5,3,1371714734,0
-7343.733500000089,4864754.510700002,2,2,208,2,5,3,1371714959,0
-7344.375,4864757.609700002,2,2,207,2,5,3,1371714905,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714788,0
-7341.308100000025,4864756.173699996,2,2,213,2,5,3,1371715009,0
-7356.457600001247,4864764.753700003,2,2,206,2,5,3,1371714843,0
-7331.400499999522,4864768.478600003,2,2,211,2,5,3,1371715335,0
